date,time_of_day,vehicle_count,congestion_level,day_of_week,Is_Holiday,Weather_Condition,Avg_Speed
2025-01-01,07:00:00,188,0.71,Wednesday,Yes,Clear,20
2025-01-01,08:00:00,298,0.72,Wednesday,No,Clear,58
2025-01-01,09:00:00,146,0.78,Wednesday,No,Rain,52
2025-01-01,10:00:00,89,0.92,Wednesday,No,Rain,69
2025-01-01,11:00:00,286,0.38,Wednesday,No,Rain,53
2025-01-01,12:00:00,142,0.41,Wednesday,Yes,Snow,51
2025-01-01,13:00:00,291,0.43,Wednesday,No,Clear,66
2025-01-01,14:00:00,66,0.41,Wednesday,No,Rain,48
2025-01-01,15:00:00,165,0.47,Wednesday,No,Clear,50
2025-01-01,16:00:00,192,0.8,Wednesday,No,Clear,42
2025-01-01,17:00:00,84,0.33,Wednesday,Yes,Clear,21
2025-01-01,18:00:00,164,0.43,Wednesday,No,Clear,69
2025-01-01,19:00:00,141,0.51,Wednesday,No,Clear,67
2025-01-01,20:00:00,83,0.9,Wednesday,No,Clear,63
2025-01-01,21:00:00,64,0.4,Wednesday,No,Rain,24
2025-01-01,22:00:00,156,0.35,Wednesday,No,Clear,22
2025-01-01,23:00:00,271,0.78,Wednesday,No,Clear,47
2025-01-02,00:00:00,229,0.61,Thursday,No,Snow,62
2025-01-02,01:00:00,63,0.72,Thursday,No,Clear,40
2025-01-02,02:00:00,255,0.37,Thursday,No,Clear,21
2025-01-02,03:00:00,258,0.34,Thursday,No,Rain,67
2025-01-02,04:00:00,185,0.46,Thursday,No,Clear,34
2025-01-02,05:00:00,164,0.71,Thursday,No,Clear,68
2025-01-02,06:00:00,168,0.86,Thursday,No,Snow,35
2025-01-02,07:00:00,98,0.81,Thursday,No,Snow,44
2025-01-02,08:00:00,133,0.91,Thursday,No,Clear,68
2025-01-02,09:00:00,254,0.8,Thursday,No,Clear,47
2025-01-02,10:00:00,174,0.51,Thursday,Yes,Clear,32
2025-01-02,11:00:00,289,0.31,Thursday,No,Clear,23
2025-01-02,12:00:00,117,0.65,Thursday,No,Rain,60
2025-01-02,13:00:00,143,0.82,Thursday,No,Clear,58
2025-01-02,14:00:00,195,0.65,Thursday,No,Clear,41
2025-01-02,15:00:00,282,0.31,Thursday,No,Clear,36
2025-01-02,16:00:00,151,0.87,Thursday,No,Clear,33
2025-01-02,17:00:00,50,0.44,Thursday,Yes,Clear,41
2025-01-02,18:00:00,127,0.56,Thursday,No,Clear,65
2025-01-02,19:00:00,245,0.9,Thursday,No,Clear,49
2025-01-02,20:00:00,191,0.67,Thursday,No,Rain,26
2025-01-02,21:00:00,238,0.38,Thursday,No,Clear,37
2025-01-02,22:00:00,168,0.66,Thursday,No,Clear,40
2025-01-02,23:00:00,126,0.39,Thursday,No,Clear,48
2025-01-03,00:00:00,91,0.38,Friday,No,Clear,26
2025-01-03,01:00:00,195,0.57,Friday,No,Rain,25
2025-01-03,02:00:00,50,0.81,Friday,Yes,Clear,62
2025-01-03,03:00:00,188,0.73,Friday,No,Clear,22
2025-01-03,04:00:00,241,0.85,Friday,No,Rain,61
2025-01-03,05:00:00,298,0.95,Friday,No,Clear,53
2025-01-03,06:00:00,181,0.76,Friday,No,Clear,60
2025-01-03,07:00:00,186,0.43,Friday,No,Clear,29
2025-01-03,08:00:00,113,0.87,Friday,No,Clear,39
2025-01-03,09:00:00,176,0.48,Friday,No,Clear,61
2025-01-03,10:00:00,260,0.46,Friday,No,Clear,39
2025-01-03,11:00:00,196,0.78,Friday,No,Clear,68
2025-01-03,12:00:00,246,0.97,Friday,No,Rain,28
2025-01-03,13:00:00,174,0.49,Friday,No,Snow,45
2025-01-03,14:00:00,134,0.5,Friday,No,Clear,31
2025-01-03,15:00:00,177,0.84,Friday,No,Rain,42
2025-01-03,16:00:00,177,0.66,Friday,No,Clear,63
2025-01-03,17:00:00,267,0.7,Friday,No,Clear,45
2025-01-03,18:00:00,151,0.6,Friday,No,Clear,21
2025-01-03,19:00:00,105,0.47,Friday,Yes,Clear,27
2025-01-03,20:00:00,117,0.62,Friday,No,Clear,26
2025-01-03,21:00:00,191,0.93,Friday,No,Clear,66
2025-01-03,22:00:00,82,0.36,Friday,No,Clear,51
2025-01-03,23:00:00,130,0.83,Friday,No,Clear,43
2025-01-04,00:00:00,251,0.78,Saturday,No,Clear,23
2025-01-04,01:00:00,164,0.73,Saturday,No,Clear,63
2025-01-04,02:00:00,78,0.76,Saturday,No,Clear,53
2025-01-04,03:00:00,293,0.47,Saturday,No,Clear,21
2025-01-04,04:00:00,132,0.73,Saturday,Yes,Clear,48
2025-01-04,05:00:00,295,0.77,Saturday,No,Rain,64
2025-01-04,06:00:00,122,0.65,Saturday,No,Clear,52
2025-01-04,07:00:00,103,0.76,Saturday,No,Clear,22
2025-01-04,08:00:00,185,0.7,Saturday,No,Clear,66
2025-01-04,09:00:00,252,0.84,Saturday,No,Rain,55
2025-01-04,10:00:00,67,0.92,Saturday,No,Clear,66
2025-01-04,11:00:00,173,0.5,Saturday,No,Clear,64
2025-01-04,12:00:00,237,0.66,Saturday,No,Clear,66
2025-01-04,13:00:00,238,0.48,Saturday,No,Clear,29
2025-01-04,14:00:00,87,0.6,Saturday,No,Clear,43
2025-01-04,15:00:00,255,0.6,Saturday,No,Clear,59
2025-01-04,16:00:00,267,0.79,Saturday,No,Clear,52
2025-01-04,17:00:00,111,0.94,Saturday,No,Rain,33
2025-01-04,18:00:00,77,0.47,Saturday,No,Clear,68
2025-01-04,19:00:00,295,0.99,Saturday,No,Clear,41
2025-01-04,20:00:00,170,0.42,Saturday,Yes,Clear,34
2025-01-04,21:00:00,102,0.38,Saturday,No,Clear,56
2025-01-04,22:00:00,55,0.64,Saturday,No,Snow,59
2025-01-04,23:00:00,259,0.54,Saturday,Yes,Clear,28
2025-01-05,00:00:00,148,0.31,Sunday,No,Clear,46
2025-01-05,01:00:00,218,0.67,Sunday,No,Clear,24
2025-01-05,02:00:00,116,0.54,Sunday,No,Rain,22
2025-01-05,03:00:00,131,0.47,Sunday,No,Clear,21
2025-01-05,04:00:00,75,0.59,Sunday,No,Clear,59
2025-01-05,05:00:00,265,0.69,Sunday,No,Clear,43
2025-01-05,06:00:00,283,0.95,Sunday,No,Clear,57
2025-01-05,07:00:00,143,0.86,Sunday,No,Clear,67
2025-01-05,08:00:00,269,0.61,Sunday,No,Clear,58
2025-01-05,09:00:00,253,0.52,Sunday,Yes,Rain,62
2025-01-05,10:00:00,199,0.76,Sunday,No,Clear,60
2025-01-05,11:00:00,230,0.95,Sunday,No,Clear,41
2025-01-05,12:00:00,82,0.41,Sunday,No,Clear,34
2025-01-05,13:00:00,205,0.57,Sunday,No,Clear,26
2025-01-05,14:00:00,117,0.68,Sunday,No,Clear,65
2025-01-05,15:00:00,216,0.49,Sunday,No,Clear,26
2025-01-05,16:00:00,197,0.91,Sunday,No,Clear,36
2025-01-05,17:00:00,146,0.32,Sunday,No,Rain,22
2025-01-05,18:00:00,257,0.5,Sunday,No,Rain,58
2025-01-05,19:00:00,196,0.82,Sunday,No,Clear,68
2025-01-05,20:00:00,122,0.55,Sunday,No,Clear,64
2025-01-05,21:00:00,202,0.84,Sunday,No,Snow,50
2025-01-05,22:00:00,51,0.6,Sunday,No,Clear,66
2025-01-05,23:00:00,107,0.82,Sunday,Yes,Clear,54
2025-01-06,00:00:00,197,0.42,Monday,No,Clear,44
2025-01-06,01:00:00,291,0.46,Monday,No,Clear,66
2025-01-06,02:00:00,177,0.96,Monday,Yes,Clear,65
2025-01-06,03:00:00,249,0.93,Monday,No,Clear,58
2025-01-06,04:00:00,126,0.33,Monday,No,Clear,28
2025-01-06,05:00:00,291,0.94,Monday,No,Snow,54
2025-01-06,06:00:00,78,0.31,Monday,No,Clear,69
2025-01-06,07:00:00,244,0.82,Monday,No,Rain,36
2025-01-06,08:00:00,130,0.43,Monday,No,Snow,45
2025-01-06,09:00:00,121,0.73,Monday,No,Clear,52
2025-01-06,10:00:00,199,0.88,Monday,No,Snow,57
2025-01-06,11:00:00,294,0.33,Monday,No,Snow,28
2025-01-06,12:00:00,270,0.34,Monday,No,Clear,43
2025-01-06,13:00:00,158,0.72,Monday,No,Clear,43
2025-01-06,14:00:00,161,0.58,Monday,Yes,Clear,29
2025-01-06,15:00:00,199,0.34,Monday,No,Rain,41
2025-01-06,16:00:00,208,0.3,Monday,No,Clear,41
2025-01-06,17:00:00,94,0.66,Monday,No,Clear,38
2025-01-06,18:00:00,206,0.51,Monday,Yes,Clear,43
2025-01-06,19:00:00,277,0.92,Monday,Yes,Clear,33
2025-01-06,20:00:00,91,0.37,Monday,No,Rain,60
2025-01-06,21:00:00,121,0.58,Monday,No,Clear,56
2025-01-06,22:00:00,281,0.76,Monday,No,Rain,33
2025-01-06,23:00:00,273,0.93,Monday,No,Clear,51
2025-01-07,00:00:00,125,0.98,Tuesday,Yes,Clear,33
2025-01-07,01:00:00,183,0.89,Tuesday,No,Rain,28
2025-01-07,02:00:00,254,0.49,Tuesday,Yes,Clear,63
2025-01-07,03:00:00,128,0.91,Tuesday,No,Rain,47
2025-01-07,04:00:00,119,0.85,Tuesday,No,Clear,51
2025-01-07,05:00:00,274,0.96,Tuesday,No,Rain,54
2025-01-07,06:00:00,111,0.49,Tuesday,No,Clear,55
2025-01-07,07:00:00,118,0.71,Tuesday,No,Rain,47
2025-01-07,08:00:00,259,0.72,Tuesday,No,Clear,39
2025-01-07,09:00:00,70,0.82,Tuesday,No,Clear,32
2025-01-07,10:00:00,156,0.73,Tuesday,No,Clear,21
2025-01-07,11:00:00,176,0.36,Tuesday,No,Clear,43
2025-01-07,12:00:00,172,0.8,Tuesday,No,Clear,44
2025-01-07,13:00:00,291,0.87,Tuesday,No,Rain,46
2025-01-07,14:00:00,238,0.61,Tuesday,Yes,Snow,68
2025-01-07,15:00:00,166,0.42,Tuesday,No,Clear,47
2025-01-07,16:00:00,210,0.33,Tuesday,No,Clear,20
2025-01-07,17:00:00,50,0.37,Tuesday,No,Clear,50
2025-01-07,18:00:00,123,0.35,Tuesday,Yes,Clear,66
2025-01-07,19:00:00,216,0.34,Tuesday,No,Clear,28
2025-01-07,20:00:00,197,0.51,Tuesday,No,Clear,22
2025-01-07,21:00:00,232,0.77,Tuesday,Yes,Clear,39
2025-01-07,22:00:00,93,0.8,Tuesday,No,Clear,63
2025-01-07,23:00:00,230,0.31,Tuesday,No,Rain,61
2025-01-08,00:00:00,58,0.78,Wednesday,No,Clear,66
2025-01-08,01:00:00,58,0.53,Wednesday,No,Clear,26
2025-01-08,02:00:00,272,0.98,Wednesday,No,Rain,31
2025-01-08,03:00:00,167,0.58,Wednesday,No,Clear,56
2025-01-08,04:00:00,263,0.63,Wednesday,No,Snow,38
2025-01-08,05:00:00,124,0.42,Wednesday,No,Rain,46
2025-01-08,06:00:00,89,0.54,Wednesday,No,Clear,28
2025-01-08,07:00:00,225,0.59,Wednesday,Yes,Rain,47
2025-01-08,08:00:00,85,0.63,Wednesday,No,Rain,33
2025-01-08,09:00:00,204,0.33,Wednesday,No,Clear,65
2025-01-08,10:00:00,125,0.34,Wednesday,No,Clear,63
2025-01-08,11:00:00,101,0.95,Wednesday,No,Clear,33
2025-01-08,12:00:00,159,0.7,Wednesday,No,Clear,33
2025-01-08,13:00:00,236,0.36,Wednesday,No,Clear,25
2025-01-08,14:00:00,203,0.66,Wednesday,No,Clear,48
2025-01-08,15:00:00,223,0.68,Wednesday,No,Rain,31
2025-01-08,16:00:00,135,0.36,Wednesday,No,Clear,65
2025-01-08,17:00:00,238,0.31,Wednesday,No,Clear,55
2025-01-08,18:00:00,122,0.5,Wednesday,No,Rain,57
2025-01-08,19:00:00,179,0.84,Wednesday,No,Snow,53
2025-01-08,20:00:00,187,0.62,Wednesday,No,Clear,45
2025-01-08,21:00:00,183,0.32,Wednesday,No,Clear,35
2025-01-08,22:00:00,225,1.0,Wednesday,No,Clear,24
2025-01-08,23:00:00,191,0.71,Wednesday,No,Clear,43
2025-01-09,00:00:00,187,0.5,Thursday,No,Clear,56
2025-01-09,01:00:00,187,0.52,Thursday,No,Rain,63
2025-01-09,02:00:00,244,0.67,Thursday,No,Clear,38
2025-01-09,03:00:00,78,0.71,Thursday,No,Clear,44
2025-01-09,04:00:00,146,0.48,Thursday,No,Clear,69
2025-01-09,05:00:00,92,0.43,Thursday,No,Rain,63
2025-01-09,06:00:00,108,0.52,Thursday,No,Rain,54
2025-01-09,07:00:00,133,0.59,Thursday,No,Clear,21
2025-01-09,08:00:00,82,0.71,Thursday,Yes,Clear,41
2025-01-09,09:00:00,114,0.37,Thursday,Yes,Clear,53
2025-01-09,10:00:00,146,0.84,Thursday,No,Clear,50
2025-01-09,11:00:00,241,0.51,Thursday,No,Clear,69
2025-01-09,12:00:00,255,0.62,Thursday,No,Clear,23
2025-01-09,13:00:00,265,0.44,Thursday,No,Rain,49
2025-01-09,14:00:00,252,0.83,Thursday,No,Clear,50
2025-01-09,15:00:00,175,0.77,Thursday,No,Clear,39
2025-01-09,16:00:00,211,0.78,Thursday,No,Clear,50
2025-01-09,17:00:00,297,0.59,Thursday,No,Clear,31
2025-01-09,18:00:00,132,0.74,Thursday,No,Snow,50
2025-01-09,19:00:00,288,0.88,Thursday,Yes,Clear,67
2025-01-09,20:00:00,86,0.71,Thursday,Yes,Clear,49
2025-01-09,21:00:00,277,0.77,Thursday,No,Clear,52
2025-01-09,22:00:00,263,0.76,Thursday,No,Snow,46
2025-01-09,23:00:00,182,0.61,Thursday,No,Clear,51
2025-01-10,00:00:00,222,0.48,Friday,Yes,Clear,50
2025-01-10,01:00:00,112,0.79,Friday,No,Clear,45
2025-01-10,02:00:00,85,0.48,Friday,No,Snow,57
2025-01-10,03:00:00,287,0.43,Friday,No,Clear,28
2025-01-10,04:00:00,51,0.45,Friday,No,Clear,41
2025-01-10,05:00:00,116,0.97,Friday,No,Clear,51
2025-01-10,06:00:00,129,0.9,Friday,No,Clear,60
2025-01-10,07:00:00,139,0.49,Friday,No,Clear,37
2025-01-10,08:00:00,259,0.47,Friday,No,Clear,35
2025-01-10,09:00:00,220,0.47,Friday,Yes,Clear,26
2025-01-10,10:00:00,59,1.0,Friday,No,Clear,25
2025-01-10,11:00:00,240,0.6,Friday,No,Rain,20
2025-01-10,12:00:00,65,0.83,Friday,No,Clear,67
2025-01-10,13:00:00,148,0.89,Friday,No,Clear,24
2025-01-10,14:00:00,78,0.69,Friday,No,Snow,55
2025-01-10,15:00:00,223,0.79,Friday,No,Clear,25
2025-01-10,16:00:00,146,0.47,Friday,No,Clear,32
2025-01-10,17:00:00,244,0.35,Friday,No,Clear,49
2025-01-10,18:00:00,238,0.56,Friday,No,Snow,23
2025-01-10,19:00:00,115,0.59,Friday,No,Rain,52
2025-01-10,20:00:00,101,0.94,Friday,No,Clear,69
2025-01-10,21:00:00,295,0.59,Friday,No,Clear,41
2025-01-10,22:00:00,204,0.38,Friday,No,Snow,67
2025-01-10,23:00:00,91,0.35,Friday,No,Rain,46
2025-01-11,00:00:00,164,0.34,Saturday,No,Clear,52
2025-01-11,01:00:00,228,0.43,Saturday,No,Clear,62
2025-01-11,02:00:00,251,0.93,Saturday,No,Clear,42
2025-01-11,03:00:00,151,0.48,Saturday,No,Clear,46
2025-01-11,04:00:00,266,0.96,Saturday,No,Clear,61
2025-01-11,05:00:00,152,0.52,Saturday,No,Clear,45
2025-01-11,06:00:00,96,0.44,Saturday,No,Rain,46
2025-01-11,07:00:00,192,0.66,Saturday,No,Clear,63
2025-01-11,08:00:00,99,0.92,Saturday,No,Clear,64
2025-01-11,09:00:00,72,0.42,Saturday,Yes,Snow,64
2025-01-11,10:00:00,147,0.38,Saturday,No,Snow,27
2025-01-11,11:00:00,128,0.44,Saturday,No,Clear,62
2025-01-11,12:00:00,203,0.34,Saturday,No,Clear,29
2025-01-11,13:00:00,94,0.42,Saturday,No,Clear,61
2025-01-11,14:00:00,247,0.57,Saturday,No,Rain,40
2025-01-11,15:00:00,54,0.42,Saturday,No,Clear,33
2025-01-11,16:00:00,146,0.85,Saturday,Yes,Clear,54
2025-01-11,17:00:00,156,0.65,Saturday,No,Snow,39
2025-01-11,18:00:00,282,0.6,Saturday,No,Rain,43
2025-01-11,19:00:00,174,0.71,Saturday,No,Clear,41
2025-01-11,20:00:00,184,0.5,Saturday,No,Clear,20
2025-01-11,21:00:00,164,0.88,Saturday,No,Snow,31
2025-01-11,22:00:00,67,0.9,Saturday,No,Clear,40
2025-01-11,23:00:00,137,0.64,Saturday,No,Clear,28
2025-01-12,00:00:00,136,0.52,Sunday,No,Rain,60
2025-01-12,01:00:00,266,0.87,Sunday,No,Clear,49
2025-01-12,02:00:00,118,0.77,Sunday,Yes,Clear,66
2025-01-12,03:00:00,200,0.65,Sunday,No,Clear,63
2025-01-12,04:00:00,154,0.65,Sunday,No,Snow,61
2025-01-12,05:00:00,213,0.57,Sunday,No,Clear,34
2025-01-12,06:00:00,51,0.75,Sunday,No,Rain,43
2025-01-12,07:00:00,143,0.74,Sunday,No,Clear,25
2025-01-12,08:00:00,111,0.57,Sunday,No,Clear,64
2025-01-12,09:00:00,294,0.55,Sunday,No,Clear,31
2025-01-12,10:00:00,147,0.84,Sunday,Yes,Rain,68
2025-01-12,11:00:00,155,0.62,Sunday,No,Clear,56
2025-01-12,12:00:00,141,0.92,Sunday,No,Clear,62
2025-01-12,13:00:00,170,0.76,Sunday,No,Clear,61
2025-01-12,14:00:00,150,0.81,Sunday,No,Rain,42
2025-01-12,15:00:00,284,0.69,Sunday,No,Clear,47
2025-01-12,16:00:00,258,0.78,Sunday,No,Clear,64
2025-01-12,17:00:00,122,0.38,Sunday,No,Clear,60
2025-01-12,18:00:00,215,0.35,Sunday,No,Clear,68
2025-01-12,19:00:00,88,0.95,Sunday,No,Clear,63
2025-01-12,20:00:00,282,0.93,Sunday,No,Clear,27
2025-01-12,21:00:00,289,0.98,Sunday,No,Clear,26
2025-01-12,22:00:00,217,0.72,Sunday,No,Clear,35
2025-01-12,23:00:00,208,0.4,Sunday,No,Rain,39
2025-01-13,00:00:00,112,0.49,Monday,No,Clear,61
2025-01-13,01:00:00,153,0.53,Monday,No,Rain,39
2025-01-13,02:00:00,112,0.56,Monday,No,Clear,21
2025-01-13,03:00:00,165,0.84,Monday,No,Clear,24
2025-01-13,04:00:00,208,0.67,Monday,No,Clear,36
2025-01-13,05:00:00,287,0.78,Monday,No,Clear,64
2025-01-13,06:00:00,87,0.76,Monday,No,Clear,21
2025-01-13,07:00:00,111,0.38,Monday,No,Clear,24
2025-01-13,08:00:00,248,0.74,Monday,No,Clear,62
2025-01-13,09:00:00,101,0.91,Monday,No,Clear,28
2025-01-13,10:00:00,98,0.4,Monday,No,Clear,58
2025-01-13,11:00:00,109,0.33,Monday,No,Rain,60
2025-01-13,12:00:00,134,0.39,Monday,No,Snow,40
2025-01-13,13:00:00,57,0.45,Monday,No,Clear,64
2025-01-13,14:00:00,184,0.57,Monday,No,Clear,49
2025-01-13,15:00:00,137,0.92,Monday,No,Clear,52
2025-01-13,16:00:00,138,0.75,Monday,No,Clear,41
2025-01-13,17:00:00,79,0.32,Monday,No,Clear,35
2025-01-13,18:00:00,271,0.71,Monday,No,Clear,66
2025-01-13,19:00:00,139,0.61,Monday,No,Rain,27
2025-01-13,20:00:00,74,0.99,Monday,No,Clear,53
2025-01-13,21:00:00,210,0.53,Monday,No,Rain,22
2025-01-13,22:00:00,183,0.51,Monday,No,Clear,68
2025-01-13,23:00:00,116,0.41,Monday,No,Clear,56
2025-01-14,00:00:00,194,0.97,Tuesday,No,Clear,25
2025-01-14,01:00:00,277,0.54,Tuesday,No,Snow,48
2025-01-14,02:00:00,254,0.85,Tuesday,No,Rain,68
2025-01-14,03:00:00,274,0.85,Tuesday,No,Clear,46
2025-01-14,04:00:00,115,0.54,Tuesday,No,Clear,57
2025-01-14,05:00:00,287,0.95,Tuesday,Yes,Snow,24
2025-01-14,06:00:00,190,0.76,Tuesday,No,Snow,30
2025-01-14,07:00:00,262,0.81,Tuesday,Yes,Clear,49
2025-01-14,08:00:00,127,0.75,Tuesday,No,Rain,50
2025-01-14,09:00:00,113,0.71,Tuesday,No,Rain,41
2025-01-14,10:00:00,152,0.36,Tuesday,No,Clear,53
2025-01-14,11:00:00,276,0.67,Tuesday,No,Clear,66
2025-01-14,12:00:00,108,0.92,Tuesday,No,Rain,65
2025-01-14,13:00:00,127,0.83,Tuesday,No,Clear,42
2025-01-14,14:00:00,192,0.9,Tuesday,No,Clear,22
2025-01-14,15:00:00,153,0.84,Tuesday,No,Clear,26
2025-01-14,16:00:00,73,0.58,Tuesday,No,Clear,62
2025-01-14,17:00:00,168,0.81,Tuesday,No,Clear,50
2025-01-14,18:00:00,281,0.69,Tuesday,Yes,Clear,69
2025-01-14,19:00:00,106,0.42,Tuesday,No,Clear,39
2025-01-14,20:00:00,104,0.33,Tuesday,No,Rain,25
2025-01-14,21:00:00,67,0.51,Tuesday,No,Clear,47
2025-01-14,22:00:00,248,0.74,Tuesday,No,Clear,41
2025-01-14,23:00:00,88,0.68,Tuesday,No,Clear,63
2025-01-15,00:00:00,192,0.34,Wednesday,No,Clear,41
2025-01-15,01:00:00,74,0.92,Wednesday,No,Clear,44
2025-01-15,02:00:00,163,0.56,Wednesday,No,Clear,44
2025-01-15,03:00:00,97,0.55,Wednesday,No,Clear,48
2025-01-15,04:00:00,162,0.62,Wednesday,No,Clear,41
2025-01-15,05:00:00,197,0.38,Wednesday,No,Snow,50
2025-01-15,06:00:00,267,0.68,Wednesday,No,Clear,41
2025-01-15,07:00:00,107,0.63,Wednesday,No,Clear,36
2025-01-15,08:00:00,171,0.33,Wednesday,No,Clear,40
2025-01-15,09:00:00,275,0.88,Wednesday,Yes,Clear,56
2025-01-15,10:00:00,290,0.93,Wednesday,No,Clear,31
2025-01-15,11:00:00,171,0.56,Wednesday,No,Clear,62
2025-01-15,12:00:00,90,0.89,Wednesday,No,Clear,58
2025-01-15,13:00:00,238,0.77,Wednesday,No,Clear,25
2025-01-15,14:00:00,119,0.47,Wednesday,Yes,Clear,61
2025-01-15,15:00:00,244,0.75,Wednesday,No,Clear,52
2025-01-15,16:00:00,109,0.9,Wednesday,No,Clear,41
2025-01-15,17:00:00,174,0.41,Wednesday,No,Clear,62
2025-01-15,18:00:00,61,0.56,Wednesday,No,Rain,33
2025-01-15,19:00:00,191,0.83,Wednesday,Yes,Clear,68
2025-01-15,20:00:00,172,0.7,Wednesday,No,Clear,35
2025-01-15,21:00:00,251,0.44,Wednesday,No,Clear,38
2025-01-15,22:00:00,191,0.56,Wednesday,No,Snow,68
2025-01-15,23:00:00,252,0.42,Wednesday,No,Rain,68
2025-01-16,00:00:00,117,0.53,Thursday,No,Clear,52
2025-01-16,01:00:00,122,0.64,Thursday,No,Clear,40
2025-01-16,02:00:00,82,0.48,Thursday,No,Clear,68
2025-01-16,03:00:00,203,0.97,Thursday,No,Snow,69
2025-01-16,04:00:00,144,0.35,Thursday,No,Rain,20
2025-01-16,05:00:00,52,0.99,Thursday,No,Snow,39
2025-01-16,06:00:00,274,0.5,Thursday,No,Clear,24
2025-01-16,07:00:00,205,0.66,Thursday,Yes,Rain,46
2025-01-16,08:00:00,166,0.32,Thursday,No,Clear,63
2025-01-16,09:00:00,73,0.56,Thursday,No,Clear,37
2025-01-16,10:00:00,131,0.88,Thursday,No,Rain,48
2025-01-16,11:00:00,194,1.0,Thursday,No,Clear,23
2025-01-16,12:00:00,194,0.3,Thursday,No,Rain,57
2025-01-16,13:00:00,89,0.67,Thursday,No,Clear,66
2025-01-16,14:00:00,90,0.74,Thursday,No,Clear,63
2025-01-16,15:00:00,54,0.69,Thursday,Yes,Rain,28
2025-01-16,16:00:00,130,0.67,Thursday,No,Clear,29
2025-01-16,17:00:00,106,0.32,Thursday,No,Clear,61
2025-01-16,18:00:00,50,0.43,Thursday,No,Clear,49
2025-01-16,19:00:00,252,0.57,Thursday,No,Clear,68
2025-01-16,20:00:00,288,0.53,Thursday,No,Clear,45
2025-01-16,21:00:00,251,0.36,Thursday,No,Clear,34
2025-01-16,22:00:00,220,0.93,Thursday,No,Clear,34
2025-01-16,23:00:00,168,0.6,Thursday,No,Clear,45
2025-01-17,00:00:00,113,0.58,Friday,No,Rain,22
2025-01-17,01:00:00,286,0.96,Friday,No,Snow,41
2025-01-17,02:00:00,140,0.35,Friday,No,Clear,21
2025-01-17,03:00:00,218,0.99,Friday,Yes,Snow,61
2025-01-17,04:00:00,255,0.44,Friday,No,Clear,48
2025-01-17,05:00:00,152,0.76,Friday,No,Clear,20
2025-01-17,06:00:00,196,0.41,Friday,No,Clear,22
2025-01-17,07:00:00,218,0.72,Friday,No,Clear,45
2025-01-17,08:00:00,102,0.75,Friday,No,Rain,48
2025-01-17,09:00:00,87,0.48,Friday,No,Rain,50
2025-01-17,10:00:00,91,0.8,Friday,No,Clear,44
2025-01-17,11:00:00,139,0.94,Friday,No,Clear,25
2025-01-17,12:00:00,132,0.95,Friday,No,Clear,54
2025-01-17,13:00:00,109,0.36,Friday,No,Rain,35
2025-01-17,14:00:00,271,0.66,Friday,No,Clear,28
2025-01-17,15:00:00,247,0.76,Friday,No,Clear,20
2025-01-17,16:00:00,92,0.71,Friday,No,Clear,26
2025-01-17,17:00:00,155,0.57,Friday,No,Rain,41
2025-01-17,18:00:00,237,0.65,Friday,No,Clear,28
2025-01-17,19:00:00,110,0.53,Friday,No,Clear,39
2025-01-17,20:00:00,60,0.67,Friday,No,Clear,40
2025-01-17,21:00:00,160,0.74,Friday,No,Clear,37
2025-01-17,22:00:00,84,0.5,Friday,No,Snow,65
2025-01-17,23:00:00,295,0.95,Friday,Yes,Rain,37
2025-01-18,00:00:00,104,0.74,Saturday,No,Clear,43
2025-01-18,01:00:00,244,0.82,Saturday,No,Clear,30
2025-01-18,02:00:00,139,0.69,Saturday,No,Rain,55
2025-01-18,03:00:00,226,0.46,Saturday,No,Rain,35
2025-01-18,04:00:00,252,0.53,Saturday,No,Clear,64
2025-01-18,05:00:00,67,0.33,Saturday,No,Clear,39
2025-01-18,06:00:00,117,0.49,Saturday,No,Clear,23
2025-01-18,07:00:00,296,0.9,Saturday,No,Clear,49
2025-01-18,08:00:00,215,0.69,Saturday,No,Rain,30
2025-01-18,09:00:00,101,0.57,Saturday,No,Clear,20
2025-01-18,10:00:00,295,0.72,Saturday,No,Clear,62
2025-01-18,11:00:00,162,0.7,Saturday,No,Clear,32
2025-01-18,12:00:00,218,0.62,Saturday,No,Clear,50
2025-01-18,13:00:00,54,0.93,Saturday,No,Clear,50
2025-01-18,14:00:00,88,0.61,Saturday,No,Clear,62
2025-01-18,15:00:00,202,0.44,Saturday,No,Snow,29
2025-01-18,16:00:00,144,0.81,Saturday,No,Clear,40
2025-01-18,17:00:00,228,0.58,Saturday,No,Rain,36
2025-01-18,18:00:00,96,0.51,Saturday,No,Snow,24
2025-01-18,19:00:00,234,0.47,Saturday,No,Rain,37
2025-01-18,20:00:00,238,1.0,Saturday,No,Clear,31
2025-01-18,21:00:00,55,0.9,Saturday,No,Rain,62
2025-01-18,22:00:00,112,0.76,Saturday,No,Snow,67
2025-01-18,23:00:00,88,0.61,Saturday,No,Clear,43
2025-01-19,00:00:00,204,0.58,Sunday,No,Rain,53
2025-01-19,01:00:00,219,0.39,Sunday,No,Rain,55
2025-01-19,02:00:00,163,0.42,Sunday,No,Clear,56
2025-01-19,03:00:00,167,0.95,Sunday,No,Clear,48
2025-01-19,04:00:00,164,0.96,Sunday,No,Clear,32
2025-01-19,05:00:00,259,0.89,Sunday,No,Clear,42
2025-01-19,06:00:00,275,0.63,Sunday,No,Rain,59
2025-01-19,07:00:00,112,0.93,Sunday,No,Clear,63
